"","Metric","Level","value","Time"
"2107","Raw.Camera","Plants",43,"9.2014.High"
"2108","Raw.Transect","Plants",40,"9.2014.High"
"2109","connectance","Hummingbirds",0.171875,"9.2014.Low"
"2110","web asymmetry","Hummingbirds",0,"9.2014.Low"
"2111","links per species","Hummingbirds",0.6875,"9.2014.Low"
"2112","number of compartments","Hummingbirds",5,"9.2014.Low"
"2113","compartment diversity","Hummingbirds",4.68229879599988,"9.2014.Low"
"2114","cluster coefficient","Hummingbirds",0.125,"9.2014.Low"
"2115","nestedness","Hummingbirds",33.2281412990501,"9.2014.Low"
"2116","weighted nestedness","Hummingbirds",NA,"9.2014.Low"
"2117","weighted NODF","Hummingbirds",8.92857142857143,"9.2014.Low"
"2118","interaction strength asymmetry","Hummingbirds",NA,"9.2014.Low"
"2119","specialisation asymmetry","Hummingbirds",0.120420598760802,"9.2014.Low"
"2120","linkage density","Hummingbirds",1.63636363636364,"9.2014.Low"
"2121","weighted connectance","Hummingbirds",0.102272727272727,"9.2014.Low"
"2122","Fisher alpha","Hummingbirds",13421771060.0457,"9.2014.Low"
"2123","Shannon diversity","Hummingbirds",2.39789527279837,"9.2014.Low"
"2124","interaction evenness","Hummingbirds",0.57657193643955,"9.2014.Low"
"2125","Alatalo interaction evenness","Hummingbirds",1,"9.2014.Low"
"2126","H2","Hummingbirds",0,"9.2014.Low"
"2127","number.of.species.HL","Hummingbirds",8,"9.2014.Low"
"2128","mean.number.of.shared.partners.HL","Hummingbirds",0.142857142857143,"9.2014.Low"
"2129","cluster.coefficient.HL","Hummingbirds",0.193181818181818,"9.2014.Low"
"2130","weighted.cluster.coefficient.HL","Hummingbirds",NA,"9.2014.Low"
"2131","niche.overlap.HL","Hummingbirds",0.107142857142857,"9.2014.Low"
"2132","togetherness.HL","Hummingbirds",0.0744047619047619,"9.2014.Low"
"2133","C.score.HL","Hummingbirds",0.857142857142857,"9.2014.Low"
"2134","V.ratio.HL","Hummingbirds",0.217391304347826,"9.2014.Low"
"2135","discrepancy.HL","Hummingbirds",8,"9.2014.Low"
"2136","extinction.slope.HL","Hummingbirds",1.31105307022404,"9.2014.Low"
"2137","robustness.HL","Hummingbirds",0.57037856605529,"9.2014.Low"
"2138","functional.complementarity.HL","Hummingbirds",10.1832991412626,"9.2014.Low"
"2139","partner.diversity.HL","Hummingbirds",0.378080280305425,"9.2014.Low"
"2140","generality.HL","Hummingbirds",1.54545454545455,"9.2014.Low"
"2141","Raw.Camera","Hummingbirds",0,"9.2014.Low"
"2142","Raw.Transect","Hummingbirds",18,"9.2014.Low"
"2143","connectance","Plants",0.171875,"9.2014.Low"
"2144","web asymmetry","Plants",0,"9.2014.Low"
"2145","links per species","Plants",0.6875,"9.2014.Low"
"2146","number of compartments","Plants",5,"9.2014.Low"
"2147","compartment diversity","Plants",4.68229879599988,"9.2014.Low"
"2148","cluster coefficient","Plants",0.125,"9.2014.Low"
"2149","nestedness","Plants",33.2281412990501,"9.2014.Low"
"2150","weighted nestedness","Plants",NA,"9.2014.Low"
"2151","weighted NODF","Plants",8.92857142857143,"9.2014.Low"
"2152","interaction strength asymmetry","Plants",NA,"9.2014.Low"
"2153","specialisation asymmetry","Plants",0.120420598760802,"9.2014.Low"
"2154","linkage density","Plants",1.63636363636364,"9.2014.Low"
"2155","weighted connectance","Plants",0.102272727272727,"9.2014.Low"
"2156","Fisher alpha","Plants",13421771060.0457,"9.2014.Low"
"2157","Shannon diversity","Plants",2.39789527279837,"9.2014.Low"
"2158","interaction evenness","Plants",0.57657193643955,"9.2014.Low"
"2159","Alatalo interaction evenness","Plants",1,"9.2014.Low"
"2160","H2","Plants",0,"9.2014.Low"
"2161","number.of.species.HL","Plants",8,"9.2014.Low"
"2162","mean.number.of.shared.partners.HL","Plants",0.107142857142857,"9.2014.Low"
"2163","cluster.coefficient.HL","Plants",0.215909090909091,"9.2014.Low"
"2164","weighted.cluster.coefficient.HL","Plants",NA,"9.2014.Low"
"2165","niche.overlap.HL","Plants",0.0773809523809524,"9.2014.Low"
"2166","togetherness.HL","Plants",0.0428571428571429,"9.2014.Low"
"2167","C.score.HL","Plants",0.892857142857143,"9.2014.Low"
"2168","V.ratio.HL","Plants",0.436619718309859,"9.2014.Low"
"2169","discrepancy.HL","Plants",7,"9.2014.Low"
"2170","extinction.slope.HL","Plants",1.28629485596187,"9.2014.Low"
"2171","robustness.HL","Plants",0.561447615761935,"9.2014.Low"
"2172","functional.complementarity.HL","Plants",10.715853312054,"9.2014.Low"
"2173","partner.diversity.HL","Plants",0.425648293374929,"9.2014.Low"
"2174","generality.HL","Plants",1.72727272727273,"9.2014.Low"
"2175","Raw.Camera","Plants",0,"9.2014.Low"
"2176","Raw.Transect","Plants",18,"9.2014.Low"
